Angs,Dists,X,Y,A,B1,B2i,B2ii,B3i,B3ii,B4i,B4ii,Training_TRUE
2.70147131853912,1.45,-1.31181496400164,0.61777139802792,0.61777139802792,-1.31181496400164,-0.964793181014781,-0.849119253352494,3.59610572431148,1.12002000885442,-4.98230583031453,-2.06835400722457,-0.440121335050677
2.70147131853912,1.5,-1.35704996276032,0.639073860028883,0.639073860028883,-1.35704996276032,-0.998061911394601,-0.878399227606028,3.58971355624461,1.08586256035461,-4.98310847301788,-2.01346585625111,-0.440121335050677
2.70147131853912,1.55,-1.402284961519,0.660376322029846,0.660376322029846,-1.402284961519,-1.03133064177442,-0.907679201859563,3.58312408605283,1.05161343612,-4.983875617122,-1.95789857595818,-0.440121335050677
2.70147131853912,1.6,-1.44751996027767,0.681678784030809,0.681678784030809,-1.44751996027767,-1.06459937215424,-0.936959176113097,3.57633731373613,1.01727263615057,-4.98460883262876,-1.90164799070282,-0.440121335050677
2.70147131853912,1.65,-1.49275495903635,0.702981246031771,0.702981246031771,-1.49275495903635,-1.09786810253406,-0.966239150366632,3.56935323929452,0.982840160446341,-4.98530962010332,-1.84470992484207,-0.440121335050677
2.70147131853912,1.7,-1.53798995779503,0.724283708032734,0.724283708032734,-1.53798995779503,-1.13113683291388,-0.995519124620165,3.562171862728,0.948316009007301,-4.98597941374514,-1.78708020273295,-0.440121335050677
2.70147131853912,1.75,-1.58322495655371,0.745586170033697,0.745586170033697,-1.58322495655371,-1.1644055632937,-1.0247990988737,3.55479318403656,0.913700181833451,-4.98661958432309,-1.7287546487325,-0.440121335050677
2.70147131853912,1.8,-1.62845995531238,0.76688863203466,0.76688863203466,-1.62845995531238,-1.19767429367352,-1.05407907312723,3.5472172032202,0.878992678924793,-4.98723144198087,-1.66972908719776,-0.440121335050677
2.70147131853912,1.85,-1.67369495407106,0.788191094035623,0.788191094035622,-1.67369495407106,-1.23094302405334,-1.08335904738077,3.53944392027894,0.844193500281326,-4.98781623891824,-1.60999934248576,-0.440121335050677
2.70147131853912,1.9,-1.71892995282974,0.809493556036585,0.809493556036585,-1.71892995282974,-1.26421175443316,-1.1126390216343,3.53147333521275,0.809302645903052,-4.98837517195375,-1.54956123895353,-0.440121335050677
2.70147131853912,1.95,-1.76416495158841,0.830796018037548,0.830796018037548,-1.76416495158841,-1.29748048481298,-1.14191899588784,3.52330544802166,0.774320115789969,-4.98890938497406,-1.48841060095812,-0.440121335050677
2.70147131853912,2,-1.80939995034709,0.852098480038511,0.852098480038511,-1.80939995034709,-1.3307492151928,-1.17119897014137,3.51494025870565,0.739245909942076,-4.989419971275,-1.42654325285655,-0.440121335050677
2.70147131853912,2.05,-1.85463494910577,0.873400942039473,0.873400942039473,-1.85463494910577,-1.36401794557262,-1.20047894439491,3.50637776726472,0.704080028359376,-4.98990797579901,-1.36395501900586,-0.440121335050677
2.70147131853912,2.1,-1.89986994786445,0.894703404040436,0.894703404040436,-1.89986994786445,-1.39728667595244,-1.22975891864844,3.49761797369889,0.668822471041866,-4.99037439727375,-1.30064172376309,-0.440121335050677
2.70147131853912,2.15,-1.94510494662312,0.916005866041399,0.916005866041399,-1.94510494662312,-1.43055540633226,-1.25903889290197,3.48866087800813,0.633473237989549,-4.99082019025596,-1.23659919148526,-0.440121335050677
2.70147131853912,2.2,-1.9903399453818,0.937308328042362,0.937308328042362,-1.9903399453818,-1.46382413671208,-1.28831886715551,3.47950648019247,0.598032329202421,-4.99124626708509,-1.17182324652942,-0.440121335050677
2.70147131853912,2.25,-2.03557494414048,0.958610790043325,0.958610790043324,-2.03557494414048,-1.4970928670919,-1.31759884140904,3.47015478025189,0.562499744680487,-4.99165349975038,-1.1063097132526,-0.440121335050677
2.70147131853912,2.3,-2.08080994289916,0.979913252044287,0.979913252044287,-2.08080994289916,-1.53036159747172,-1.34687881566258,3.46060577818639,0.526875484423744,-4.9920427216755,-1.04005441601183,-0.440121335050677
2.70147131853912,2.35,-2.12604494165783,1.00121571404525,1.00121571404525,-2.12604494165783,-1.56363032785154,-1.37615878991611,3.45085947399598,0.491159548432191,-4.99241472942416,-0.97305317916414,-0.440121335050677
2.70147131853912,2.4,-2.17127994041651,1.02251817604621,1.02251817604621,-2.17127994041651,-1.59689905823136,-1.40543876416965,3.44091586768066,0.455351936705831,-4.99277028433032,-0.905301827066576,-0.440121335050677
2.70147131853912,2.45,-2.21651493917519,1.04382063804718,1.04382063804718,-2.21651493917519,-1.63016778861118,-1.43471873842318,3.43077495924042,0.419452649244661,-4.99311011405632,-0.836796184076172,-0.440121335050677
2.70147131853912,2.5,-2.26174993793387,1.06512310004814,1.06512310004814,-2.26174993793387,-1.663436518991,-1.46399871267671,3.42043674867527,0.383461686048683,-4.99343491408205,-0.767532074549957,-0.440121335050677
2.70147131853912,2.55,-2.30698493669254,1.0864255620491,1.0864255620491,-2.30698493669254,-1.69670524937082,-1.49327868693025,3.40990123598521,0.347379047117897,-4.99374534912833,-0.697505322844969,-0.440121335050677
2.70147131853912,2.6,-2.35221993545122,1.10772802405006,1.10772802405006,-2.35221993545122,-1.72997397975064,-1.52255866118378,3.39916842117023,0.311204732452302,-4.99404205451725,-0.62671175331824,-0.440121335050677
2.70147131853912,2.65,-2.3974549342099,1.12903048605103,1.12903048605103,-2.3974549342099,-1.76324271013046,-1.55183863543732,3.38823830423033,0.274938742051898,-4.99432563747243,-0.555147190326808,-0.440121335050677
2.70147131853912,2.7,-2.44268993296857,1.15033294805199,1.15033294805199,-2.44268993296857,-1.79651144051028,-1.58111860969085,3.37711088516553,0.238581075916685,-4.99459667836172,-0.482807458227703,-0.440121335050677
2.70147131853912,2.75,-2.48792493172725,1.17163541005295,1.17163541005295,-2.48792493172725,-1.8297801708901,-1.61039858394439,3.3657861639758,0.202131734046665,-4.99485573188494,-0.409688381377965,-0.440121335050677
2.70147131853912,2.8,-2.53315993048593,1.19293787205391,1.19293787205391,-2.53315993048593,-1.86304890126992,-1.63967855819792,3.35426414066117,0.165590716441836,-4.99510332820913,-0.335785784134623,-0.440121335050677
2.70147131853912,2.85,-2.57839492924461,1.21424033405488,1.21424033405488,-2.57839492924461,-1.89631763164974,-1.66895853245145,3.34254481522162,0.128958023102197,-4.99533997405356,-0.261095490854717,-0.440121335050677
2.70147131853912,2.9,-2.62362992800328,1.23554279605584,1.23554279605584,-2.62362992800328,-1.92958636202956,-1.69823850670499,3.33062818765716,0.0922336540277513,-4.99556615372673,-0.185613325895279,-0.440121335050677
2.70147131853912,2.95,-2.66886492676196,1.2568452580568,1.2568452580568,-2.66886492676196,-1.96285509240938,-1.72751848095852,3.31851425796778,0.0554176092184959,-4.99578233011757,-0.109335113613341,-0.440121335050677
2.70147131853912,3,-2.71409992552064,1.27814772005777,1.27814772005777,-2.71409992552064,-1.9961238227892,-1.75679845521206,3.30620302615348,0.0185098886744327,-4.99598894564274,-0.0322566783659412,-0.440121335050677
2.70147131853912,3.05,-2.75933492427932,1.29945018205873,1.29945018205873,-2.75933492427932,-2.02939255316902,-1.78607842946559,3.29369449221428,-0.0184895076044401,-4.9961864231521,0.0456261554898847,-0.440121335050677
2.70147131853912,3.1,-2.80456992303799,1.32075264405969,1.32075264405969,-2.80456992303799,-2.06266128354884,-1.81535840371913,3.28098865615016,-0.0555805796181206,-4.99637516679402,0.124317563597107,-0.440121335050677
2.70147131853912,3.15,-2.84980492179667,1.34205510606065,1.34205510606065,-2.84980492179667,-2.09593001392866,-1.84463837797266,3.26808551796112,-0.0927633273666107,-4.99655556284259,0.203821721598686,-0.440121335050677
2.70147131853912,3.2,-2.89503992055535,1.36335756806162,1.36335756806162,-2.89503992055535,-2.12919874430848,-1.87391835222619,3.25498507764717,-0.130037750849909,-4.99672798048806,0.284142805137592,-0.440121335050677
2.70147131853912,3.25,-2.94027491931402,1.38466003006258,1.38466003006258,-2.94027491931402,-2.1624674746883,-1.90319832647973,3.24168733520831,-0.167403850068015,-4.99689277259246,0.365284989856785,-0.440121335050677
2.70147131853912,3.3,-2.9855099180727,1.40596249206354,1.40596249206354,-2.9855099180727,-2.19573620506812,-1.93247830073326,3.22819229064453,-0.20486162502093,-4.99705027641174,0.447252451399232,-0.440121335050677
2.70147131853912,3.35,-3.03074491683138,1.42726495406451,1.4272649540645,-3.03074491683138,-2.22900493544794,-1.9617582749868,3.21449994395584,-0.242411075708653,-4.99720081428598,0.530049365407904,-0.440121335050677
2.70147131853912,3.4,-3.07597991559006,1.44856741606547,1.44856741606547,-3.07597991559006,-2.26227366582776,-1.99103824924033,3.20061029514224,-0.280052202131187,-4.99734469429907,0.613679907525761,-0.440121335050677
2.70147131853912,3.45,-3.12121491434873,1.46986987806643,1.46986987806643,-3.12121491434873,-2.29554239620758,-2.02031822349387,3.18652334420372,-0.317785004288527,-4.99748221090925,0.698148253395766,-0.440121335050677
2.70147131853912,3.5,-3.16644991310741,1.49117234006739,1.49117234006739,-3.16644991310741,-2.3288111265874,-2.0495981977474,3.17223909114028,-0.355609482180676,-4.99761364555168,0.783458578660888,-0.440121335050677
2.70147131853912,3.55,-3.21168491186609,1.51247480206836,1.51247480206836,-3.21168491186609,-2.36207985696722,-2.07887817200093,3.15775753595194,-0.393525635807634,-4.99773926721447,0.869615058964095,-0.440121335050677
2.70147131853912,3.6,-3.25691991062477,1.53377726406932,1.53377726406932,-3.25691991062477,-2.39534858734704,-2.10815814625447,3.14307867863867,-0.431533465169401,-4.99785933298913,0.956621869948347,-0.440121335050677
2.70147131853912,3.65,-3.30215490938344,1.55507972607028,1.55507972607028,-3.30215490938344,-2.42861731772686,-2.137438120508,3.1282025192005,-0.469632970265977,-4.99797408859677,1.04448318725661,-0.440121335050677
2.70147131853912,3.7,-3.34738990814212,1.57638218807124,1.57638218807124,-3.34738990814212,-2.46188604810668,-2.16671809476154,3.11312905763741,-0.50782415109736,-4.99808376889094,1.13320318653186,-0.440121335050677
2.70147131853912,3.75,-3.3926249069008,1.59768465007221,1.59768465007221,-3.3926249069008,-2.4951547784865,-2.19599806901507,3.0978582939494,-0.546107007663552,-4.99818859833829,1.22278604341705,-0.440121335050677
2.70147131853912,3.8,-3.43785990565947,1.61898711207317,1.61898711207317,-3.43785990565947,-2.52842350886632,-2.22527804326861,3.08239022813649,-0.584481539964553,-4.99828879147794,1.31323593355515,-0.440121335050677
2.70147131853912,3.85,-3.48309490441815,1.64028957407413,1.64028957407413,-3.48309490441815,-2.56169223924614,-2.25455801752214,3.06672486019865,-0.622947748000363,-4.99838455336058,1.40455703258912,-0.440121335050677
2.70147131853912,3.9,-3.52832990317683,1.6615920360751,1.6615920360751,-3.52832990317683,-2.59496096962596,-2.28383799177567,3.05086219013591,-0.661505631770981,-4.99847607996807,1.49675351616193,-0.440121335050677
2.70147131853912,3.95,-3.57356490193551,1.68289449807606,1.68289449807606,-3.57356490193551,-2.62822970000578,-2.31311796602921,3.03480221794825,-0.700155191276408,-4.99856355861456,1.58982955991654,-0.440121335050677
2.70147131853912,4,-3.61879990069418,1.70419696007702,1.70419696007702,-3.61879990069418,-2.6614984303856,-2.34239794028274,3.01854494363567,-0.738896426516643,-4.99864716832984,1.68378933949593,-0.440121335050677
2.73655536163703,0.05,-0.0459543851398842,0.0197026517609988,0.0197026517609986,-0.0459543851398845,-0.0328285184504411,-0.0284532295539606,3.69414407041211,2.03949790634042,-4.93609794152393,-3.34585576585657,-0.405037291952767
2.73655536163703,0.1,-0.0919087702797684,0.0394053035219976,0.0394053035219972,-0.0919087702797681,-0.0656570369008831,-0.0569064591079211,3.69246718669969,2.0082103188452,-4.93898846085034,-3.30767689051891,-0.405037291952767
2.73655536163703,0.15,-0.137863155419653,0.0591079552829965,0.0591079552829967,-0.137863155419653,-0.0984855553513242,-0.0853596886618817,3.69062152277578,1.97684430822142,-4.94174915402535,-3.26891764255587,-0.405037291952767
2.73655536163703,0.2,-0.183817540559537,0.0788106070439953,0.0788106070439953,-0.183817540559537,-0.131314073801766,-0.113812918215842,3.68860707864039,1.94539987446906,-4.94438585212208,-3.22957364391975,-0.405037291952767
2.73655536163703,0.25,-0.229771925699421,0.0985132588049941,0.098513258804994,-0.229771925699421,-0.164142592252207,-0.142266147769803,3.68642385429352,1.91387701758814,-4.94690412431411,-3.18964051656286,-0.405037291952767
2.73655536163703,0.3,-0.275726310839305,0.118215910565993,0.118215910565993,-0.275726310839305,-0.196971110702649,-0.170719377323763,3.68407184973516,1.88227573757864,-4.94930928963849,-3.1491138824375,-0.405037291952767
2.73655536163703,0.35,-0.321680695979189,0.137918562326992,0.137918562326992,-0.32168069597919,-0.22979962915309,-0.199172606877725,3.68155106496532,1.85059603444058,-4.95160642823054,-3.10798936349597,-0.405037291952767
2.73655536163703,0.4,-0.367635081119074,0.157621214087991,0.157621214087991,-0.367635081119074,-0.262628147603532,-0.227625836431685,3.67886149998398,1.81883790817395,-4.95380039205399,-3.06626258169058,-0.405037291952767
2.73655536163703,0.45,-0.413589466258958,0.177323865848989,0.177323865848989,-0.413589466258958,-0.295456666053973,-0.256079065985646,3.67600315479117,1.78700135877875,-4.95589581514916,-3.02392915897364,-0.405037291952767
2.73655536163703,0.5,-0.459543851398842,0.197026517609988,0.197026517609988,-0.459543851398842,-0.328285184504415,-0.284532295539606,3.67297602938687,1.75508638625498,-4.95789712342091,-2.98098471729745,-0.405037291952767
2.73655536163703,0.55,-0.505498236538726,0.216729169370987,0.216729169370987,-0.505498236538727,-0.361113702954857,-0.312985525093567,3.66978012377109,1.72309299060264,-4.95980854398691,-2.93742487861431,-0.405037291952767
2.73655536163703,0.6,-0.551452621678611,0.236431821131986,0.236431821131986,-0.55145262167861,-0.393942221405299,-0.341438754647527,3.66641543794382,1.69102117182174,-4.96163411410605,-2.89324526487653,-0.405037291952767
2.73655536163703,0.65,-0.597407006818495,0.256134472892985,0.256134472892985,-0.597407006818495,-0.42677073985574,-0.369891984201488,3.66288197190507,1.65887092991227,-4.9633776897059,-2.84844149803642,-0.405037291952767
2.73655536163703,0.7,-0.643361391958379,0.275837124653983,0.275837124653983,-0.643361391958379,-0.459599258306181,-0.398345213755449,3.65917972565483,1.62664226487422,-4.96504295352705,-2.80300920004627,-0.405037291952767
2.73655536163703,0.75,-0.689315777098263,0.295539776414982,0.295539776414982,-0.689315777098263,-0.492427776756623,-0.426798443309409,3.6553086991931,1.59433517670761,-4.96663342290175,-2.7569439928584,-0.405037291952767
2.73655536163703,0.8,-0.735270162238147,0.315242428175981,0.315242428175981,-0.735270162238147,-0.525256295207064,-0.45525167286337,3.6512688925199,1.56194966541243,-4.96815245718312,-2.7102414984251,-0.405037291952767
2.73655536163703,0.85,-0.781224547378031,0.33494507993698,0.33494507993698,-0.781224547378032,-0.558084813657506,-0.48370490241733,3.6470603056352,1.52948573098868,-4.96960326484072,-2.66289733869869,-0.405037291952767
2.73655536163703,0.9,-0.827178932517916,0.354647731697979,0.354647731697979,-0.827178932517915,-0.590913332107947,-0.512158131971291,3.64268293853903,1.49694337343636,-4.97098891023737,-2.61490713563147,-0.405037291952767
2.73655536163703,0.95,-0.8731333176578,0.374350383458978,0.374350383458978,-0.8731333176578,-0.623741850558389,-0.540611361525252,3.63813679123136,1.46432259275548,-4.97231232010167,-2.56626651117573,-0.405037291952767
2.73655536163703,1,-0.919087702797684,0.394053035219976,0.394053035219977,-0.919087702797684,-0.65657036900883,-0.569064591079213,3.63342186371222,1.43162338894602,-4.97357628970973,-2.5169710872838,-0.405037291952767
2.73655536163703,1.05,-0.965042087937568,0.413755686980975,0.413755686980975,-0.965042087937569,-0.689398887459272,-0.597517820633173,3.62853815598158,1.398845762008,-4.97478348878933,-2.46701648590796,-0.405037291952767
2.73655536163703,1.1,-1.01099647307745,0.433458338741974,0.433458338741974,-1.01099647307745,-0.722227405909713,-0.625971050187134,3.62348566803947,1.3659897119414,-4.97593646715881,-2.41639832900054,-0.405037291952767
2.73655536163703,1.15,-1.05695085821734,0.453160990502973,0.453160990502973,-1.05695085821734,-0.755055924360155,-0.654424279741094,3.61826439988586,1.33305523874624,-4.97703766011277,-2.36511223851382,-0.405037291952767
2.73655536163703,1.2,-1.10290524335722,0.472863642263972,0.472863642263972,-1.10290524335722,-0.787884442810596,-0.682877509295055,3.61287435152078,1.30004234242251,-4.97808939356586,-2.31315383640012,-0.405037291952767
2.73655536163703,1.25,-1.14885962849711,0.492566294024971,0.492566294024971,-1.14885962849711,-0.820712961261038,-0.711330738849015,3.6073155229442,1.26695102297021,-4.97909388896547,-2.26051874461174,-0.405037291952767
2.73655536163703,1.3,-1.19481401363699,0.512268945785969,0.512268945785969,-1.19481401363699,-0.853541479711479,-0.739783968402976,3.60158791415615,1.23378128038934,-4.98005326798387,-2.20720258510099,-0.405037291952767
2.73655536163703,1.35,-1.24076839877687,0.531971597546968,0.531971597546968,-1.24076839877687,-0.886369998161921,-0.768237197956937,3.59569152515661,1.20053311467991,-4.98096955699953,-2.15320097982016,-0.405037291952767
2.73655536163703,1.4,-1.28672278391676,0.551674249307967,0.551674249307966,-1.28672278391676,-0.919198516612362,-0.796690427510897,3.58962635594558,1.1672065258419,-4.9818446913772,-2.09850955072157,-0.405037291952767
2.73655536163703,1.45,-1.33267716905664,0.571376901068966,0.571376901068966,-1.33267716905664,-0.952027035062804,-0.825143657064858,3.58339240652307,1.13380151387533,-4.98268051955574,-2.04312391975752,-0.405037291952767
2.73655536163703,1.5,-1.37863155419653,0.591079552829965,0.591079552829965,-1.37863155419653,-0.984855553513245,-0.853596886618818,3.57698967688907,1.10031807878019,-4.98347880695237,-1.98703970888032,-0.405037291952767
2.73655536163703,1.55,-1.42458593933641,0.610782204590963,0.610782204590963,-1.42458593933641,-1.01768407196369,-0.882050116172779,3.57041816704359,1.06675622055647,-4.98424123969151,-1.93025254004226,-0.405037291952767
2.73655536163703,1.6,-1.47054032447629,0.630484856351962,0.630484856351963,-1.47054032447629,-1.05051259041413,-0.910503345726739,3.56367787698663,1.03311593920419,-4.9849694281662,-1.87275803519566,-0.405037291952767
2.73655536163703,1.65,-1.51649470961618,0.650187508112961,0.650187508112961,-1.51649470961618,-1.08334110886457,-0.9389565752807,3.55676880671817,0.999397234723346,-4.98566491043951,-1.81455181629282,-0.405037291952767
2.73655536163703,1.7,-1.56244909475606,0.66989015987396,0.66989015987396,-1.56244909475606,-1.11616962731501,-0.967409804834661,3.54969095623824,0.965600107113928,-4.98632915549323,-1.75562950528604,-0.405037291952767
2.73655536163703,1.75,-1.60840347989595,0.689592811634959,0.689592811634959,-1.60840347989595,-1.14899814576545,-0.995863034388622,3.54244432554682,0.931724556375941,-4.98696356633062,-1.69598672412762,-0.405037291952767
2.73655536163703,1.8,-1.65435786503583,0.709295463395958,0.709295463395957,-1.65435786503583,-1.18182666421589,-1.02431626394258,3.53502891464391,0.897770582509386,-4.98756948293976,-1.63561909476988,-0.405037291952767
2.73655536163703,1.85,-1.70031225017572,0.728998115156956,0.728998115156957,-1.70031225017572,-1.21465518266634,-1.05276949349654,3.52744472352952,0.863738185514262,-4.9881481851239,-1.57452223916512,-0.405037291952767
2.73655536163703,1.9,-1.7462666353156,0.748700766917955,0.748700766917955,-1.7462666353156,-1.24748370111678,-1.0812227230505,3.51969175220365,0.82962736539057,-4.98870089520458,-1.51269177926564,-0.405037291952767
2.73655536163703,1.95,-1.79222102045548,0.768403418678954,0.768403418678954,-1.79222102045548,-1.28031221956722,-1.10967595260446,3.51177000066629,0.79543812213831,-4.98922878060342,-1.45012333702375,-0.405037291952767
2.73655536163703,2,-1.83817540559537,0.788106070439953,0.788106070439953,-1.83817540559537,-1.31314073801766,-1.13812918215842,3.50367946891744,0.76117045575748,-4.98973295630793,-1.38681253439174,-0.405037291952767
2.73655536163703,2.05,-1.88412979073525,0.807808722200951,0.807808722200951,-1.88412979073525,-1.3459692564681,-1.16658241171239,3.49542015695711,0.726824366248081,-4.99021448722651,-1.32275499332194,-0.405037291952767
2.73655536163703,2.1,-1.93008417587514,0.82751137396195,0.827511373961951,-1.93008417587514,-1.37879777491854,-1.19503564126635,3.4869920647853,0.692399853610113,-4.99067439043779,-1.25794633576663,-0.405037291952767
2.73655536163703,2.15,-1.97603856101502,0.847214025722949,0.847214025722949,-1.97603856101502,-1.41162629336899,-1.22348887082031,3.478395192402,0.657896917843577,-4.99111363733884,-1.19238218367814,-0.405037291952767
2.73655536163703,2.2,-2.0219929461549,0.866916677483948,0.866916677483948,-2.0219929461549,-1.44445481181943,-1.25194210037427,3.46962953980721,0.623315558948473,-4.99153315569694,-1.12605815900875,-0.405037291952767
2.73655536163703,2.25,-2.06794733129479,0.886619329244947,0.886619329244946,-2.06794733129479,-1.47728333026987,-1.28039532992823,3.46069510700094,0.588655776924798,-4.9919338316092,-1.05896988371078,-0.405037291952767
2.73655536163703,2.3,-2.11390171643467,0.906321981005946,0.906321981005945,-2.11390171643467,-1.51011184872031,-1.30884855948219,3.45159189398319,0.553917571772557,-4.99231651137412,-0.991112979736521,-0.405037291952767
2.73655536163703,2.35,-2.15985610157456,0.926024632766944,0.926024632766945,-2.15985610157456,-1.54294036717075,-1.33730178903615,3.44231990075395,0.519100943491745,-4.99268200327919,-0.922483069038292,-0.405037291952767
2.73655536163703,2.4,-2.20581048671444,0.945727284527943,0.945727284527943,-2.20581048671444,-1.57576888562119,-1.36575501859011,3.43287912731323,0.484205892082366,-4.99303107930806,-0.853075773568396,-0.405037291952767
2.73655536163703,2.45,-2.25176487185433,0.965429936288942,0.965429936288942,-2.25176487185433,-1.60859740407163,-1.39420824814407,3.42326957366102,0.449232417544418,-4.99336447677116,-0.782886715279128,-0.405037291952767
2.73655536163703,2.5,-2.29771925699421,0.985132588049941,0.985132588049941,-2.29771925699421,-1.64142592252208,-1.42266147769803,3.41349123979733,0.4141805198779,-4.993682899863,-0.711911516122805,-0.405037291952767
2.73655536163703,2.55,-2.34367364213409,1.00483523981094,1.00483523981094,-2.34367364213409,-1.67425444097252,-1.45111470725199,3.40354412572215,0.379050199082815,-4.99398702114957,-0.640145798051722,-0.405037291952767
2.73655536163703,2.6,-2.38962802727398,1.02453789157194,1.02453789157194,-2.38962802727398,-1.70708295942296,-1.47956793680595,3.39342823143548,0.34384145515916,-4.99427748298892,-0.567585183018189,-0.405037291952767
2.73655536163703,2.65,-2.43558241241386,1.04424054333294,1.04424054333294,-2.43558241241386,-1.7399114778734,-1.50802116635991,3.38314355693734,0.308554288106936,-4.99455489888791,-0.494225292974507,-0.405037291952767
2.73655536163703,2.7,-2.48153679755375,1.06394319509394,1.06394319509394,-2.48153679755375,-1.77273999632384,-1.53647439591387,3.3726901022277,0.273188697926144,-4.99481985479807,-0.420061749872984,-0.405037291952767
2.73655536163703,2.75,-2.52749118269363,1.08364584685494,1.08364584685494,-2.52749118269363,-1.80556851477428,-1.56492762546783,3.36206786730658,0.237744684616783,-4.99507291035324,-0.345090175665926,-0.405037291952767
2.73655536163703,2.8,-2.57344556783352,1.10334849861593,1.10334849861593,-2.57344556783352,-1.83839703322472,-1.59338085502179,3.35127685217398,0.202222248178854,-4.99531460005159,-0.269306192305633,-0.405037291952767
2.73655536163703,2.85,-2.6193999529734,1.12305115037693,1.12305115037693,-2.6193999529734,-1.87122555167517,-1.62183408457575,3.34031705682989,0.166621388612355,-4.99554543438457,-0.192705421744412,-0.405037291952767
2.73655536163703,2.9,-2.66535433811328,1.14275380213793,1.14275380213793,-2.66535433811328,-1.90405407012561,-1.65028731412972,3.32918848127432,0.130942105917289,-4.9957659009152,-0.115283485934567,-0.405037291952767
2.73655536163703,2.95,-2.71130872325317,1.16245645389893,1.16245645389893,-2.71130872325317,-1.93688258857605,-1.67874054368368,3.31789112550726,0.0951844000936523,-4.99597646530786,-0.0370360068284042,-0.405037291952767
2.73655536163703,3,-2.75726310839305,1.18215910565993,1.18215910565993,-2.75726310839305,-1.96971110702649,-1.70719377323764,3.30642498952872,0.0593482711414482,-4.99617757231185,0.0420413936217703,-0.405037291952767
2.73655536163703,3.05,-2.80321749353294,1.20186175742093,1.20186175742093,-2.80321749353294,-2.00253962547693,-1.7356470027916,3.2947900733387,0.0234337190606756,-4.9963696467008,0.12195309346366,-0.405037291952767
2.73655536163703,3.1,-2.84917187867282,1.22156440918193,1.22156440918193,-2.84917187867282,-2.03536814392737,-1.76410023234556,3.28298637693718,-0.0125592561486671,-4.99655309416984,0.202703470744946,-0.405037291952767
2.73655536163703,3.15,-2.8951262638127,1.24126706094293,1.24126706094293,-2.8951262638127,-2.06819666237782,-1.79255346189952,3.27101390032419,-0.0486306544865765,-4.99672830219255,0.284296903513336,-0.405037291952767
2.73655536163703,3.2,-2.94108064895259,1.26096971270392,1.26096971270392,-2.94108064895259,-2.10102518082826,-1.82100669145348,3.2588726434997,-0.0847804759530561,-4.9968956408393,0.366737769816521,-0.405037291952767
2.73655536163703,3.25,-2.98703503409247,1.28067236446492,1.28067236446492,-2.98703503409247,-2.1338536992787,-1.84945992100744,3.24656260646374,-0.121008720548104,-4.99705546355897,0.450030447702196,-0.405037291952767
2.73655536163703,3.3,-3.03298941923236,1.30037501622592,1.30037501622592,-3.03298941923236,-2.16668221772914,-1.8779131505614,3.23408378921629,-0.157315388271721,-4.99720810792545,0.534179315218056,-0.405037291952767
2.73655536163703,3.35,-3.07894380437224,1.32007766798692,1.32007766798692,-3.07894380437224,-2.19951073617958,-1.90636638011536,3.22143619175735,-0.193700479123906,-4.99735389635071,0.619188750411794,-0.405037291952767
2.73655536163703,3.4,-3.12489818951213,1.33978031974792,1.33978031974792,-3.12489818951213,-2.23233925463002,-1.93481960966932,3.20861981408693,-0.230163993104661,-4.99749313676571,0.705063131331114,-0.405037291952767
2.73655536163703,3.45,-3.17085257465201,1.35948297150892,1.35948297150892,-3.17085257465201,-2.26516777308046,-1.96327283922328,3.19563465620502,-0.266705930213984,-4.9976261232709,0.791806836023698,-0.405037291952767
2.73655536163703,3.5,-3.21680695979189,1.37918562326992,1.37918562326992,-3.21680695979189,-2.29799629153091,-1.99172606877724,3.18248071811163,-0.303326290451876,-4.99775313675733,0.879424242537254,-0.405037291952767
2.73655536163703,3.55,-3.26276134493178,1.39888827503092,1.39888827503092,-3.26276134493178,-2.33082480998135,-2.0201792983312,3.16915799980676,-0.340025073818335,-4.99787444549999,0.96791972891947,-0.405037291952767
2.73655536163703,3.6,-3.30871573007166,1.41859092679191,1.41859092679191,-3.30871573007166,-2.36365332843179,-2.04863252788516,3.1556665012904,-0.376802280313365,-4.99799030572443,1.05729767321804,-0.405037291952767
2.73655536163703,3.65,-3.35467011521155,1.43829357855291,1.43829357855291,-3.35467011521155,-2.39648184688223,-2.07708575743913,3.14200622256255,-0.413657909936963,-4.99810096214799,1.14756245348067,-0.405037291952767
2.73655536163703,3.7,-3.40062450035143,1.45799623031391,1.45799623031391,-3.40062450035143,-2.42931036533267,-2.10553898699309,3.12817716362322,-0.45059196268913,-4.99820664849663,1.23871844775504,-0.405037291952767
2.73655536163703,3.75,-3.44657888549132,1.47769888207491,1.47769888207491,-3.44657888549132,-2.46213888378311,-2.13399221654705,3.1141793244724,-0.487604438569865,-4.99830758799865,1.33077003408885,-0.405037291952767
2.73655536163703,3.8,-3.4925332706312,1.49740153383591,1.49740153383591,-3.4925332706312,-2.49496740223355,-2.16244544610101,3.10001270511011,-0.524695337579169,-4.99840399385616,1.42372159052981,-0.405037291952767
2.73655536163703,3.85,-3.53848765577108,1.51710418559691,1.51710418559691,-3.53848765577108,-2.527795920684,-2.19089867565497,3.08567730553632,-0.561864659717042,-4.99849606969542,1.5175774951256,-0.405037291952767
2.73655536163703,3.9,-3.58444204091097,1.53680683735791,1.53680683735791,-3.58444204091097,-2.56062443913444,-2.21935190520893,3.07117312575105,-0.599112404983484,-4.9985840099969,1.61234212592391,-0.405037291952767
